,prices,hometypes,bathrooms,bedrooms,sizes,garage,school_rating,city,ages
328,1399000.0,House,2.0,3.0,1460.0,2.0,6.0, San Jose,71.0
329,1788800.0,House,3.0,3.0,2593.0,2.0,8.3, San Jose,108.0
330,2250000.0,House,3.0,4.0,2011.0,2.0,8.3, San Jose,108.0
331,838000.0,Townhouse,2.0,2.0,1019.0,2.0,7.0, San Jose,97.0
332,249900.0,Home,2.0,2.0,1040.0,0.0,4.3, San Jose,86.0
333,1248888.0,House,2.0,2.0,1050.0,1.0,6.3, San Jose,61.0
334,1549000.0,House,2.0,2.0,1907.0,2.0,5.0, San Jose,77.0
335,2048000.0,House,2.0,2.0,2225.0,2.0,6.7, San Jose,66.0
336,1999999.0,House,2.0,2.0,1599.0,2.0,6.3, San Jose,62.0
337,899000.0,Condo,2.0,2.0,1303.0,0.0,3.3, San Jose,129.0
338,1379999.0,House,2.0,2.0,1551.0,2.0,4.0, San Jose,83.0
339,2198888.0,House,2.0,2.0,2131.0,2.0,7.0, San Jose,127.0
340,898888.0,Condo,2.0,2.0,1368.0,2.0,3.3, San Jose,116.0
341,899000.0,Condo,2.0,2.0,1051.0,1.0,9.3, San Jose,98.0
342,529000.0,Condo,2.0,2.0,704.0,1.0,5.0, San Jose,94.0
343,1190000.0,House,2.0,2.0,1203.0,2.0,5.0, San Jose,77.0
344,1329999.0,House,2.0,2.0,1164.0,2.0,7.0, San Jose,95.0
345,899000.0,Condo,2.0,2.0,1303.0,2.0,3.3, San Jose,129.0
346,2595000.0,House,2.0,2.0,2886.0,2.0,7.0, Campbell,126.0
347,868000.0,Condo,2.0,2.0,1104.0,2.0,3.0, San Jose,116.0
348,1425000.0,House,2.0,2.0,1197.0,0.0,4.0, San Jose,33.0
349,1499000.0,House,2.0,2.0,2316.0,2.0,5.7, San Jose,88.0
350,2098888.0,House,2.0,2.0,1794.0,2.0,5.3, San Jose,70.0
351,875000.0,House,2.0,2.0,1596.0,1.0,5.7, San Jose,83.0
352,575000.0,Condo,2.0,2.0,950.0,0.0,3.7, San Jose,90.0
353,1118000.0,Condo,2.0,2.0,1464.0,2.0,8.7, San Jose,118.0
354,1100000.0,Condo,2.0,2.0,1230.0,1.0,7.7, San Jose,86.0
355,850000.0,House,1.0,2.0,824.0,4.0,3.7, San Jose,60.0
356,965000.0,House,1.0,3.0,828.0,2.0,3.7, San Jose,51.0
357,2198000.0,House,3.0,5.0,2197.0,1.0,7.7, San Jose,80.0
358,799988.0,Condo,2.0,3.0,1260.0,2.0,5.0, San Jose,95.0
359,1600000.0,House,3.0,4.0,1848.0,2.0,4.3, San Jose,77.0
360,2900000.0,House,2.0,2.0,1400.0,0.0,7.0, San Jose,68.0
361,475000.0,Condo,2.0,2.0,1223.0,0.0,7.7, San Jose,79.0
362,1149000.0,House,2.0,2.0,1094.0,2.0,4.0, San Jose,82.0
363,1290000.0,House,2.0,2.0,1917.0,2.0,5.0, San Jose,75.0
364,245000.0,Home,2.0,2.0,1200.0,0.0,3.7, San Jose,83.0
365,1498900.0,House,2.0,2.0,1840.0,2.0,7.0, San Jose,78.0
366,945000.0,Condo,2.0,2.0,1194.0,2.0,3.0, San Jose,86.0
367,209000.0,Home,2.0,2.0,1344.0,0.0,4.3, San Jose,102.0
368,818000.0,Condo,2.0,2.0,1050.0,1.0,9.0, San Jose,75.0
369,1699950.0,House,2.0,2.0,2141.0,2.0,4.3, San Jose,95.0
370,1750000.0,House,2.0,2.0,2923.0,2.0,7.0, San Jose,91.0
371,1525000.0,House,2.0,2.0,1050.0,1.0,6.7, San Jose,64.0
372,879000.0,Townhouse,2.0,2.0,1104.0,2.0,3.0, San Jose,111.0
373,1495000.0,House,2.0,2.0,1844.0,2.0,5.0, San Jose,79.0
374,1549950.0,House,2.0,2.0,2057.0,2.0,6.3, San Jose,90.0
375,125000.0,Home,2.0,2.0,450.0,0.0,3.7, San Jose,70.0
376,699000.0,Townhouse,2.0,2.0,988.0,2.0,6.3, San Jose,87.0
377,288000.0,Home,2.0,2.0,1334.0,0.0,4.3, San Jose,125.0
378,699000.0,Townhouse,2.0,2.0,976.0,0.0,6.3, San Jose,81.0
379,1598000.0,House,3.0,3.0,1695.0,2.0,6.7, San Jose,69.0
380,1099000.0,Townhouse,3.0,3.0,1480.0,2.0,5.7, San Jose,96.0
381,1688000.0,House,4.0,5.0,2510.0,0.0,6.0, San Jose,85.0
382,1699998.0,House,2.0,3.0,1066.0,0.0,8.0, San Jose,70.0
383,1699000.0,House,2.0,4.0,1762.0,2.0,5.7, San Jose,81.0
384,988000.0,Townhouse,2.0,3.0,1416.0,0.0,4.3, San Jose,120.0
385,988000.0,House,2.0,3.0,1214.0,2.0,4.7, San Jose,82.0
386,575888.0,Condo,2.0,3.0,903.0,1.0,4.0, San Jose,81.0
387,1247000.0,Townhouse,2.0,3.0,1995.0,2.0,3.0, San Jose,131.0
388,1415000.0,House,2.0,3.0,2124.0,2.0,4.0, San Jose,89.0
389,598000.0,Condo,2.0,3.0,734.0,1.0,4.3, San Jose,106.0
390,1733000.0,House,2.0,3.0,2605.0,2.0,6.3, San Jose,81.0
391,860000.0,Condo,2.0,3.0,1104.0,2.0,3.0, San Jose,97.0
392,1499888.0,House,2.0,3.0,2851.0,2.0,4.7, San Jose,126.0
393,1925000.0,House,2.0,3.0,2706.0,2.0,7.7, San Jose,89.0
394,309000.0,Home,2.0,3.0,1344.0,0.0,4.3, Alviso,102.0
395,1500000.0,House,2.0,3.0,2186.0,2.0,5.0, San Jose,77.0
396,1238000.0,House,2.0,3.0,1305.0,2.0,4.0, San Jose,83.0
397,1199900.0,House,2.0,3.0,1257.0,2.0,3.3, San Jose,88.0
398,550000.0,Condo,2.0,3.0,903.0,1.0,4.0, San Jose,81.0
399,575000.0,Condo,2.0,3.0,849.0,1.0,3.7, San Jose,95.0
400,1199999.0,House,2.0,3.0,1454.0,2.0,5.7, San Jose,103.0
401,648000.0,Condo,2.0,3.0,1094.0,2.0,3.3, San Jose,98.0
402,2650000.0,House,3.0,4.0,2697.0,2.0,8.0, San Jose,80.0
403,598888.0,Condo,2.0,2.0,1099.0,0.0,7.7, San Jose,81.0
404,1298000.0,House,2.0,3.0,1498.0,2.0,6.7, San Jose,70.0
405,1725000.0,House,2.0,3.0,1612.0,2.0,8.0, San Jose,98.0
406,1998000.0,House,3.0,4.0,2390.0,2.0,7.0, San Jose,80.0
407,1599000.0,House,3.0,4.0,1157.0,0.0,6.3, San Jose,41.0
408,1299888.0,House,3.0,4.0,1846.0,2.0,5.7, San Jose,84.0
409,1178000.0,House,3.0,4.0,1397.0,2.0,5.0, San Jose,51.0
410,1698000.0,House,3.0,4.0,1300.0,2.0,7.0, San Jose,71.0
411,1200000.0,House,3.0,4.0,1120.0,2.0,4.0, San Jose,61.0
412,1200000.0,Townhouse,3.0,4.0,1512.0,2.0,4.0, San Jose,112.0
413,519999.0,Townhouse,3.0,4.0,986.0,0.0,3.7, San Jose,81.0
414,1249999.0,House,3.0,4.0,728.0,2.0,3.3, San Jose,33.0
415,525000.0,Townhouse,3.0,4.0,801.0,1.0,3.0, San Jose,80.0
416,799999.0,House,3.0,4.0,1236.0,0.0,2.7, San Jose,70.0
417,1828000.0,House,3.0,4.0,1751.0,2.0,6.7, San Jose,117.0
418,979000.0,Townhouse,3.0,4.0,1459.0,2.0,5.3, San Jose,127.0
419,899950.0,House,3.0,4.0,1000.0,1.0,3.3, San Jose,69.0
420,1229000.0,House,3.0,4.0,1546.0,2.0,5.0, San Jose,74.0
421,950000.0,Condo,3.0,4.0,1254.0,2.0,5.0, San Jose,103.0
422,1499000.0,House,3.0,4.0,1643.0,2.0,3.0, San Jose,68.0
423,999999.0,House,3.0,4.0,1786.0,2.0,4.3, San Jose,109.0
424,1799990.0,House,3.0,4.0,2246.0,2.0,5.0, San Jose,82.0
425,998000.0,Condo,3.0,3.0,1407.0,2.0,4.0, San Jose,105.0
426,2950000.0,House,3.0,5.0,2898.0,2.0,7.0, San Jose,83.0
427,1379000.0,House,1.0,2.0,1067.0,2.0,4.0, San Jose,58.0
428,1300000.0,House,3.0,3.0,1674.0,0.0,5.7, San Jose,103.0
429,1690000.0,House,2.0,4.0,1794.0,2.0,6.0, San Jose,84.0
430,1450000.0,House,2.0,4.0,1557.0,2.0,4.0, San Jose,39.0
431,2399888.0,House,2.0,4.0,1702.0,2.0,4.7, San Jose,74.0
432,1599000.0,House,2.0,4.0,1695.0,2.0,6.0, San Jose,71.0
433,1849000.0,House,2.0,4.0,1704.0,2.0,5.3, San Jose,50.0
434,1799000.0,House,2.0,4.0,1551.0,2.0,8.0, San Jose,70.0
435,1980000.0,House,2.0,4.0,1830.0,1.0,6.3, San Jose,61.0
436,1988000.0,House,2.0,4.0,2432.0,2.0,6.7, San Jose,74.0
437,215000.0,Home,2.0,4.0,1344.0,0.0,3.0, San Jose,89.0
438,1995000.0,House,2.0,4.0,1273.0,2.0,9.3, San Jose,70.0
439,1695000.0,Townhouse,2.0,4.0,1392.0,2.0,9.3, San Jose,85.0
440,1148888.0,Townhouse,2.0,4.0,1856.0,2.0,3.3, San Jose,126.0
441,1398000.0,House,2.0,4.0,1168.0,2.0,6.3, San Jose,81.0
442,1295000.0,House,2.0,4.0,1760.0,0.0,3.3, San Jose,78.0
443,1448000.0,House,2.0,4.0,1185.0,2.0,7.0, San Jose,69.0
444,1500000.0,House,2.0,4.0,1542.0,2.0,6.0, San Jose,91.0
445,649000.0,Condo,2.0,4.0,917.0,4.0,4.0, San Jose,115.0
446,296000.0,Home,2.0,4.0,1605.0,0.0,3.0, San Jose,105.0
447,1398000.0,Condo,3.0,3.0,1700.0,2.0,3.3, San Jose,131.0
448,1075000.0,House,2.0,3.0,1289.0,2.0,4.0, San Jose,79.0
449,1449888.0,House,2.0,5.0,2148.0,2.0,4.3, San Jose,79.0
450,1899900.0,House,2.0,4.0,1502.0,2.0,6.7, San Jose,70.0
451,1088000.0,House,2.0,3.0,1092.0,0.0,3.0, San Jose,19.0
452,1399000.0,House,2.0,3.0,1234.0,2.0,6.3, San Jose,87.0
453,1818000.0,House,2.0,3.0,1802.0,2.0,6.7, San Jose,99.0
454,2598000.0,House,2.0,3.0,2663.0,2.0,8.0, San Jose,107.0
455,2198888.0,House,2.0,3.0,1620.0,2.0,6.7, Campbell,71.0
456,495000.0,Condo,2.0,3.0,877.0,0.0,4.0, San Jose,99.0
457,2378000.0,House,2.0,3.0,2167.0,1.0,6.3, San Jose,39.0
458,2900000.0,House,2.0,3.0,2756.0,2.0,9.3, San Jose,31.0
459,1299950.0,House,2.0,3.0,1954.0,2.0,7.7, San Jose,91.0
460,1388000.0,House,3.0,3.0,1367.0,2.0,4.0, San Jose,117.0
461,1399950.0,House,2.0,3.0,1437.0,2.0,8.0, San Jose,70.0
462,1288000.0,House,4.0,3.0,1717.0,2.0,3.3, San Jose,125.0
463,1299888.0,House,2.0,3.0,1346.0,2.0,3.3, San Jose,86.0
464,865888.0,House,2.0,3.0,1040.0,1.0,4.0, San Jose,99.0
465,1298000.0,House,2.0,3.0,1464.0,0.0,4.0, San Jose,37.0
466,799000.0,House,2.0,3.0,984.0,0.0,4.7, San Jose,11.0
467,699000.0,House,2.0,3.0,1193.0,0.0,4.7, San Jose,11.0
468,2250000.0,House,2.0,3.0,1888.0,2.0,5.3, San Jose,64.0
469,1175000.0,Townhouse,2.0,3.0,1619.0,2.0,5.3, San Jose,92.0
470,1500000.0,Townhouse,2.0,3.0,2175.0,2.0,7.0, San Jose,92.0
471,1750000.0,House,2.0,3.0,1547.0,2.0,4.7, San Jose,66.0
472,1049000.0,House,2.0,3.0,1236.0,2.0,3.7, San Jose,35.0
473,1200000.0,House,2.0,3.0,1214.0,2.0,4.3, San Jose,59.0
474,1499000.0,House,2.0,3.0,1266.0,2.0,8.0, San Jose,73.0
475,1450000.0,House,2.0,3.0,1735.0,0.0,7.0, San Jose,84.0
476,480000.0,Condo,2.0,3.0,746.0,0.0,4.7, San Jose,96.0
477,1198000.0,Townhouse,2.0,3.0,1641.0,2.0,6.3, San Jose,85.0
478,2899000.0,House,2.0,3.0,1706.0,2.0,9.0, San Jose,76.0
479,1798000.0,House,2.0,3.0,1477.0,2.0,7.7, San Jose,82.0
480,279000.0,Home,2.0,3.0,1032.0,0.0,4.3, San Jose,107.0
481,1498000.0,House,2.0,4.0,1598.0,2.0,8.0, San Jose,70.0
482,280000.0,Home,2.0,2.0,960.0,0.0,4.0, San Jose,95.0
483,899000.0,House,2.0,3.0,1080.0,2.0,4.7, San Jose,64.0
484,449900.0,Home,2.0,3.0,1720.0,0.0,4.7, San Jose,129.0
485,1358000.0,House,2.0,3.0,1262.0,2.0,6.7, San Jose,79.0
486,1888888.0,House,2.0,3.0,2450.0,2.0,5.0, San Jose,109.0
487,1798000.0,Townhouse,2.0,3.0,1598.0,2.0,9.3, San Jose,83.0
488,628000.0,Condo,2.0,3.0,1000.0,2.0,4.0, San Jose,116.0
489,1499900.0,House,2.0,3.0,1749.0,2.0,4.3, San Jose,94.0
490,385000.0,Home,2.0,3.0,1440.0,2.0,3.3, San Jose,91.0
491,725000.0,Condo,2.0,3.0,1019.0,2.0,5.7, San Jose,110.0
492,699000.0,Condo,1.0,2.0,968.0,1.0,8.0, San Jose,85.0
493,575000.0,Condo,2.0,2.0,832.0,1.0,5.7, San Jose,92.0
494,1398000.0,House,2.0,3.0,1760.0,0.0,4.0, San Jose,83.0
495,1078998.0,House,3.0,4.0,1626.0,2.0,4.3, San Jose,107.0
496,549000.0,Home,2.0,3.0,1785.0,0.0,4.3, San Jose,125.0
497,1348000.0,House,3.0,5.0,1777.0,2.0,4.3, San Jose,76.0
498,1199950.0,House,3.0,5.0,1290.0,0.0,3.0, San Jose,49.0
499,558000.0,Condo,3.0,5.0,1223.0,0.0,7.7, San Jose,82.0
500,549000.0,Condo,3.0,5.0,838.0,1.0,3.7, San Jose,111.0
501,2099888.0,House,3.0,5.0,2072.0,2.0,6.7, San Jose,64.0
502,1295000.0,House,3.0,5.0,2168.0,2.0,4.0, San Jose,99.0
503,498888.0,Condo,3.0,5.0,903.0,1.0,4.0, San Jose,81.0
504,849000.0,Townhouse,3.0,5.0,1120.0,2.0,7.0, San Jose,97.0
505,489000.0,Condo,3.0,5.0,947.0,0.0,7.7, San Jose,79.0
506,1898000.0,House,3.0,5.0,2064.0,2.0,6.7, San Jose,90.0
507,899900.0,Condo,3.0,5.0,1415.0,2.0,8.7, San Jose,106.0
508,1998000.0,House,3.0,5.0,1783.0,2.0,5.3, San Jose,72.0
509,1549000.0,House,3.0,5.0,1501.0,2.0,6.3, San Jose,90.0
510,1288000.0,House,3.0,5.0,1773.0,0.0,3.7, San Jose,19.0
511,799888.0,Condo,3.0,5.0,1108.0,1.0,4.0, San Jose,115.0
512,838000.0,Townhouse,3.0,5.0,1334.0,2.0,4.0, San Jose,84.0
513,1588000.0,House,3.0,4.0,2293.0,2.0,6.3, San Jose,102.0
514,999000.0,House,2.0,3.0,1180.0,2.0,3.3, San Jose,88.0
515,1699888.0,House,2.0,4.0,1538.0,2.0,7.0, San Jose,84.0
516,1489000.0,House,1.0,3.0,1559.0,2.0,3.3, San Jose,12.0
517,375000.0,Home,2.0,3.0,1510.0,0.0,3.0, San Jose,109.0
518,1998000.0,House,4.0,5.0,2902.0,2.0,5.0, San Jose,118.0
519,135000.0,Home,4.0,5.0,550.0,0.0,4.7, San Jose,71.0
520,850000.0,Condo,4.0,5.0,986.0,1.0,3.0, San Jose,116.0
521,698888.0,Condo,4.0,5.0,998.0,1.0,4.0, San Jose,108.0
522,2100000.0,House,4.0,5.0,2485.0,2.0,8.3, San Jose,107.0
523,589999.0,Condo,4.0,5.0,1099.0,1.0,7.7, San Jose,81.0
524,1198000.0,House,4.0,5.0,1328.0,1.0,4.3, San Jose,105.0
525,425000.0,Condo,4.0,5.0,658.0,0.0,3.0, San Jose,99.0
526,2199000.0,House,4.0,5.0,2256.0,2.0,6.7, San Jose,86.0
527,1499000.0,House,4.0,5.0,2198.0,1.0,4.0, San Jose,15.0
528,589000.0,Condo,4.0,5.0,824.0,1.0,4.0, San Jose,119.0
529,1099000.0,House,4.0,5.0,1044.0,2.0,3.0, San Jose,66.0
530,2025000.0,House,4.0,5.0,1704.0,2.0,4.0, San Jose,101.0
531,2288000.0,House,3.0,4.0,1894.0,2.0,7.0, Sunnyvale,72.0
532,1899999.0,House,4.0,6.0,2175.0,2.0,6.3, Sunnyvale,77.0
533,998000.0,Townhouse,3.0,2.0,1120.0,0.0,7.7, Sunnyvale,118.0
534,999000.0,Townhouse,3.0,2.0,1200.0,1.0,6.3, Sunnyvale,102.0
535,1488000.0,Townhouse,3.0,3.0,1590.0,2.0,7.7, Sunnyvale,89.0
536,289000.0,Home,2.0,3.0,1456.0,0.0,4.7, Sunnyvale,103.0
537,1399888.0,House,1.0,3.0,1003.0,0.0,6.0, Sunnyvale,61.0
538,998500.0,Townhouse,2.0,2.0,1136.0,0.0,7.7, Sunnyvale,82.0
539,978880.0,Condo,2.0,2.0,1249.0,1.0,6.3, Sunnyvale,104.0
540,1495000.0,Townhouse,2.0,2.0,1735.0,2.0,6.7, Sunnyvale,85.0
541,269000.0,Home,2.0,2.0,1216.0,0.0,4.7, Sunnyvale,100.0
542,888000.0,Condo,2.0,2.0,900.0,1.0,6.3, Sunnyvale,116.0
543,1399000.0,House,2.0,2.0,720.0,1.0,6.0, Sunnyvale,21.0
544,1199000.0,Townhouse,2.0,2.0,1553.0,2.0,6.0, Sunnyvale,102.0
545,1348608.0,New,2.0,2.0,1121.0,2.0,6.3, Sunnyvale,133.0
546,1199000.0,Townhouse,2.0,2.0,1260.0,1.0,6.0, Sunnyvale,89.0
547,1225000.0,House,2.0,2.0,1108.0,2.0,4.7, Sunnyvale,68.0
548,1080000.0,Townhouse,2.0,2.0,1368.0,2.0,6.3, Sunnyvale,85.0
549,899999.0,Condo,2.0,2.0,1025.0,1.0,4.7, Sunnyvale,119.0
550,229900.0,Home,2.0,2.0,1120.0,0.0,4.7, Sunnyvale,99.0
551,1199950.0,House,2.0,2.0,1108.0,2.0,4.7, Sunnyvale,68.0
552,709900.0,Condo,2.0,2.0,822.0,0.0,6.3, Sunnyvale,87.0
553,299950.0,Home,2.0,2.0,1920.0,0.0,4.7, Sunnyvale,87.0
554,1249000.0,Townhouse,2.0,2.0,1553.0,2.0,6.0, Sunnyvale,102.0
555,1000888.0,Townhouse,2.0,2.0,1209.0,0.0,7.7, Sunnyvale,82.0
556,1299000.0,Townhouse,2.0,2.0,1832.0,2.0,4.7, Sunnyvale,106.0
557,1048000.0,Condo,2.0,2.0,1002.0,1.0,4.7, Sunnyvale,125.0
558,295000.0,Home,4.0,3.0,1620.0,0.0,4.7, Sunnyvale,126.0
559,1699999.0,House,4.0,3.0,1500.0,0.0,6.3, Sunnyvale,52.0
560,999000.0,Townhouse,4.0,3.0,1620.0,2.0,7.3, Sunnyvale,101.0
561,799000.0,Condo,4.0,3.0,1082.0,0.0,6.3, Sunnyvale,99.0
562,1698000.0,House,4.0,3.0,1467.0,3.0,4.7, Sunnyvale,61.0
563,1499888.0,Townhouse,4.0,3.0,1663.0,2.0,4.7, Sunnyvale,115.0
564,130000.0,Home,4.0,3.0,624.0,0.0,6.0, Sunnyvale,74.0
565,349000.0,Home,4.0,3.0,1560.0,0.0,4.7, Sunnyvale,121.0
566,295000.0,Home,4.0,3.0,1780.0,0.0,4.7, Sunnyvale,118.0
567,220000.0,Home,4.0,3.0,1344.0,0.0,6.0, Sunnyvale,79.0
568,1600000.0,House,4.0,3.0,1459.0,2.0,5.3, Sunnyvale,69.0
569,850000.0,Condo,4.0,3.0,926.0,3.0,6.3, Sunnyvale,82.0
570,1699000.0,House,2.0,4.0,1419.0,0.0,7.0, Sunnyvale,63.0
571,1698000.0,Townhouse,3.0,3.0,1783.0,2.0,6.3, Sunnyvale,117.0
572,625888.0,Condo,1.0,1.0,733.0,2.0,7.7, Sunnyvale,98.0
573,1598000.0,House,1.0,3.0,1229.0,1.0,4.7, Sunnyvale,63.0
574,2199000.0,House,4.0,4.0,2257.0,2.0,6.0, Sunnyvale,57.0
575,799000.0,Condo,4.0,4.0,854.0,2.0,6.0, Sunnyvale,97.0
576,299000.0,Home,4.0,4.0,1456.0,0.0,6.0, Sunnyvale,103.0
577,319000.0,Home,4.0,4.0,1680.0,0.0,4.7, Sunnyvale,117.0
578,845000.0,Condo,4.0,4.0,1160.0,1.0,5.0, Sunnyvale,105.0
579,304999.0,Home,4.0,4.0,1708.0,0.0,4.7, Sunnyvale,86.0
580,309000.0,Home,4.0,4.0,1213.0,0.0,6.0, Sunnyvale,109.0
581,429000.0,Home,4.0,4.0,1850.0,0.0,6.0, Sunnyvale,122.0
582,179000.0,Home,4.0,4.0,1536.0,0.0,4.7, Sunnyvale,87.0
583,319900.0,Home,4.0,4.0,1760.0,0.0,6.0, Sunnyvale,133.0
584,299900.0,Home,4.0,4.0,1580.0,0.0,6.0, Sunnyvale,133.0
585,299900.0,Home,4.0,4.0,1580.0,0.0,6.0, Sunnyvale,133.0
586,1888888.0,House,3.0,4.0,1860.0,2.0,5.3, Santa Clara,75.0
587,1499000.0,House,2.0,4.0,1092.0,0.0,5.7, Santa Clara,64.0
588,2198999.0,House,3.0,5.0,2854.0,2.0,6.0, Santa Clara,119.0
589,1598888.0,House,2.0,3.0,1155.0,2.0,6.0, Santa Clara,68.0
590,1160000.0,Condo,3.0,2.0,1160.0,2.0,5.3, Santa Clara,120.0
591,1799000.0,House,1.0,3.0,1032.0,1.0,6.0, Santa Clara,64.0
592,718000.0,Condo,2.0,2.0,992.0,1.0,6.0, Santa Clara,82.0
593,1288000.0,Townhouse,2.0,2.0,1564.0,2.0,5.0, Santa Clara,84.0
594,1998880.0,House,2.0,2.0,2128.0,4.0,6.0, Santa Clara,66.0
595,1899950.0,House,2.0,2.0,1573.0,1.0,5.3, Santa Clara,60.0
596,588000.0,Condo,2.0,2.0,825.0,0.0,5.3, Santa Clara,95.0
597,1788000.0,House,2.0,2.0,1398.0,1.0,5.7, Santa Clara,61.0
598,1789000.0,House,2.0,2.0,1639.0,2.0,5.0, Santa Clara,62.0
599,1488000.0,Condo,2.0,2.0,1268.0,2.0,6.3, Santa Clara,131.0
600,1498000.0,House,2.0,2.0,1034.0,2.0,6.3, Santa Clara,69.0
601,2199888.0,Condo,2.0,2.0,2259.0,2.0,6.3, Santa Clara,131.0
602,1798000.0,House,2.0,4.0,1500.0,2.0,6.7, Santa Clara,65.0
603,2480000.0,House,4.0,5.0,2633.0,2.0,5.3, Santa Clara,76.0
604,558000.0,Condo,1.0,1.0,716.0,0.0,5.0, Santa Clara,98.0
605,799000.0,Condo,2.0,2.0,1070.0,2.0,4.0, Santa Clara,117.0
606,1350000.0,House,2.0,3.0,1207.0,2.0,5.0, Santa Clara,72.0
607,1595000.0,House,2.0,2.0,1502.0,0.0,6.0, Santa Clara,63.0
608,1199000.0,Townhouse,2.0,2.0,1506.0,2.0,6.3, Santa Clara,82.0
609,1849000.0,House,2.0,2.0,1743.0,2.0,5.0, Santa Clara,61.0
610,598000.0,Condo,2.0,2.0,983.0,2.0,6.3, Santa Clara,81.0
611,1990000.0,House,2.0,2.0,1862.0,2.0,6.0, Santa Clara,52.0
612,1955000.0,Multi-family,2.0,2.0,1138.0,2.0,5.7, Santa Clara,132.0
613,1548000.0,Condo,2.0,2.0,1268.0,2.0,6.3, Santa Clara,133.0
614,1649000.0,House,2.0,2.0,1960.0,2.0,6.0, Santa Clara,109.0
615,799000.0,Condo,2.0,2.0,1145.0,0.0,5.3, Santa Clara,82.0
616,1599000.0,Condo,2.0,2.0,1466.0,2.0,5.3, Santa Clara,131.0
617,849000.0,Condo,2.0,2.0,1067.0,0.0,7.7, Santa Clara,82.0
618,1850888.0,House,2.0,2.0,1608.0,2.0,6.7, Santa Clara,65.0
619,700000.0,Condo,2.0,2.0,1048.0,2.0,5.0, Santa Clara,111.0
